# Class blue green red nir swir_1 swir_2 NDVI LAI MNDWI slope
1.000000 284.888885 382.888885 381.000000 2188.666748 834.777771 407.111115 0.704109 6.904538 -0.369179 3.631764
1.000000 270.666656 362.666656 358.444458 2135.444336 998.666687 483.000000 0.712428 7.003387 -0.466400 1.642087
1.000000 311.000000 346.000000 313.000000 1838.000000 922.000000 488.000000 0.708973 9.844893 -0.454259 14.918760
1.000000 286.666656 365.666656 318.777771 1844.555542 959.666687 478.888885 0.705410 8.536038 -0.447961 25.976223
1.000000 244.000000 410.333344 364.333344 2824.333252 857.333313 382.333344 0.771468 6.880594 -0.352608 4.786863
1.000000 424.333344 570.333313 596.333313 2519.000000 1279.000000 735.666687 0.617698 5.846402 -0.382590 8.364997
1.000000 532.777771 693.555542 767.888916 2235.333252 1719.333374 1104.888916 0.490870 4.568868 -0.424649 7.332430
1.000000 311.555542 443.666656 415.000000 2036.000000 1222.222168 631.111084 0.659408 6.574759 -0.467107 38.445271
1.000000 411.000000 511.000000 450.000000 2653.666748 1030.666626 525.888916 0.710133 8.680037 -0.336907 20.269325
1.000000 420.444458 525.555542 593.222229 1685.777832 1330.111084 869.222229 0.479383 4.606668 -0.433643 4.259504
1.000000 406.666656 555.000000 515.333313 2826.333252 1541.333374 870.000000 0.691147 7.176596 -0.469340 18.817753
1.000000 388.555542 660.555542 549.555542 3759.111084 1891.444458 885.333313 0.741484 6.866317 -0.479157 3.639579
1.000000 404.333344 611.000000 598.666687 2635.666748 1605.666626 833.000000 0.629656 5.645048 -0.448434 10.774218
1.000000 408.000000 672.000000 606.000000 3267.000000 1719.000000 855.000000 0.687064 6.143380 -0.437892 5.432669
1.000000 372.000000 509.666656 432.000000 2802.666748 1172.555542 594.333313 0.733254 8.162355 -0.394671 5.868523
1.000000 353.333344 435.666656 483.555542 1653.888916 1132.333374 692.222229 0.549280 5.485775 -0.443832 3.438673
1.000000 404.666656 533.333313 498.000000 2910.666748 1423.666626 707.666687 0.707122 7.492580 -0.454830 13.030193
1.000000 384.000000 711.000000 516.000000 4236.000000 1844.000000 773.000000 0.782828 7.438119 -0.443444 5.270463
1.000000 384.000000 497.666656 538.333313 2049.666748 1233.000000 651.000000 0.583973 5.583068 -0.424761 32.905964
1.000000 541.555542 682.000000 795.444458 1912.666626 1588.111084 1096.000000 0.413594 3.787551 -0.397954 2.915808
1.000000 488.555542 648.888916 762.333313 2121.333252 1600.222168 1048.888916 0.472553 3.949914 -0.424223 8.134981
1.000000 449.111115 667.888916 682.444458 2425.666748 1713.444458 968.444458 0.560911 4.882550 -0.437967 8.163081
1.000000 482.888885 585.222229 560.777771 2602.444336 1370.555542 768.222229 0.644159 7.736250 -0.401889 9.747540
1.000000 256.111115 292.000000 287.444458 2254.444336 868.222229 354.444458 0.773718 8.532753 -0.496423 29.077187
1.000000 425.666656 510.666656 494.333344 2524.666748 1315.666626 763.333313 0.674206 8.081451 -0.440924 14.744129
1.000000 349.000000 462.000000 459.000000 1765.000000 1199.000000 669.000000 0.587230 6.091078 -0.443709 49.035843
1.000000 671.666687 811.333313 878.555542 2364.444336 1668.000000 1149.000000 0.456452 5.048375 -0.345083 10.916140
1.000000 304.000000 364.000000 383.222229 2320.444336 1096.555542 545.555542 0.716904 7.420261 -0.497260 24.965523
1.000000 322.000000 398.000000 442.000000 1961.000000 1148.000000 653.000000 0.632127 6.130001 -0.485123 44.787308
1.000000 667.333313 790.000000 897.666687 2782.000000 1764.333374 1103.666626 0.521355 5.240628 -0.397621 37.264214
1.000000 269.555542 298.333344 311.555542 1404.888916 733.222229 390.222229 0.635754 7.858281 -0.419392 60.472954
1.000000 493.333344 612.000000 660.333313 2318.666748 1304.000000 802.333313 0.557320 5.745141 -0.363224 37.198837
1.000000 297.000000 424.000000 455.666656 1897.666626 1344.333374 767.666687 0.611310 5.292199 -0.520324 23.548195
1.000000 471.000000 587.000000 686.000000 2500.666748 1678.666626 1056.333374 0.571426 5.202492 -0.483199 39.502121
1.000000 970.333313 1104.777832 1232.222168 2393.444336 1887.000000 1555.222168 0.323515 4.189175 -0.260688 8.959468
1.000000 454.333344 581.666687 651.666687 2347.666748 1444.000000 821.666687 0.565685 5.263716 -0.423514 13.169391
1.000000 140.000000 216.333328 182.000000 2399.333252 625.000000 208.000000 0.858843 8.099791 -0.484711 38.820557
1.000000 211.000000 231.333328 246.666672 825.666687 626.333313 379.333344 0.539629 7.151324 -0.458257 51.057564
1.000000 144.000000 213.333328 186.000000 1118.888916 536.666687 244.111115 0.711747 7.334580 -0.421867 60.952785
1.000000 197.222229 334.000000 319.777771 1575.555542 1085.555542 569.000000 0.662146 5.512530 -0.528755 55.582840
1.000000 179.777771 284.777771 243.888885 1455.888916 675.000000 316.777771 0.713427 6.870950 -0.406225 55.927383
1.000000 261.666656 400.000000 389.333344 2324.000000 1394.000000 676.666687 0.712997 6.366631 -0.553923 33.846054
1.000000 231.333328 313.333344 319.333344 1503.000000 920.666687 487.000000 0.649725 6.243432 -0.491929 28.018854
1.000000 249.222229 320.222229 344.555542 1329.555542 995.777771 562.111084 0.588256 5.736670 -0.513010 42.918587
1.000000 198.666672 329.333344 320.333344 2440.333252 1028.333374 454.666656 0.768045 6.559627 -0.514856 4.415499
1.000000 197.000000 310.000000 242.000000 3406.000000 895.000000 340.000000 0.867325 8.345220 -0.485477 39.904400
1.000000 214.333328 278.000000 265.333344 1605.666626 836.333313 411.000000 0.716506 7.508773 -0.500865 42.889378
1.000000 162.666672 274.333344 269.333344 1714.666626 950.333313 435.666656 0.728510 6.081649 -0.550348 60.100174
1.000000 204.333328 312.333344 261.666656 2714.000000 968.000000 408.333344 0.823808 7.937581 -0.512001 46.155853
1.000000 227.000000 266.000000 243.000000 1290.000000 619.000000 328.000000 0.682975 8.931322 -0.398870 63.325108
1.000000 162.111115 203.111115 171.888885 1889.555542 620.888916 248.000000 0.833608 9.003101 -0.506841 14.726505
1.000000 293.888885 357.111115 356.000000 1609.333374 850.888916 457.888885 0.637582 7.312124 -0.406905 35.883648
1.000000 131.333328 176.000000 165.333328 1600.666626 598.333313 267.000000 0.813402 7.989403 -0.545040 32.510384
1.000000 423.666656 693.666687 733.222229 3045.777832 2248.222168 1133.444458 0.612188 4.794671 -0.528034 2.158880
1.000000 270.000000 397.000000 399.000000 2501.000000 1524.000000 749.000000 0.724828 6.504288 -0.586674 40.017361
1.000000 187.777771 289.777771 250.888885 1921.222168 755.222229 339.444458 0.768692 7.375623 -0.445483 28.333540
1.000000 288.666656 426.333344 484.666656 1927.333374 1624.333374 969.333313 0.598034 4.766689 -0.584261 29.631613
1.000000 169.000000 242.333328 207.666672 1710.333374 504.666656 220.000000 0.783185 7.928659 -0.351160 45.610863
1.000000 222.666672 304.333344 304.000000 1563.333374 748.666687 375.333344 0.675942 6.549427 -0.420754 34.923901
1.000000 181.666672 253.333328 223.444443 1700.000000 658.000000 296.888885 0.767761 7.884188 -0.442361 58.429260
1.000000 217.000000 328.666656 295.666656 2793.000000 1252.333374 543.333313 0.805652 7.537487 -0.584137 26.501015
1.000000 209.666672 265.333344 251.000000 1984.000000 788.666687 322.333344 0.775434 8.133567 -0.495512 42.253529
1.000000 215.222229 296.333344 321.000000 1678.555542 1066.222168 622.555542 0.679366 6.081749 -0.562765 25.385506
1.000000 205.333328 289.000000 283.666656 2536.000000 934.000000 374.333344 0.798879 7.436299 -0.527345 17.162739
1.000000 177.000000 287.000000 283.000000 1702.000000 980.000000 460.000000 0.714861 6.071947 -0.546961 40.829082
1.000000 285.000000 432.000000 426.000000 2866.000000 1312.000000 632.000000 0.741191 6.599334 -0.504587 11.785113
1.000000 428.333344 594.666687 757.000000 2328.333252 2143.666748 1253.666626 0.508782 3.762990 -0.565463 4.038408
1.000000 279.000000 368.333344 387.666656 1574.000000 1008.000000 552.000000 0.603905 5.806882 -0.464721 35.413399
1.000000 302.666656 397.000000 446.666656 1782.000000 1421.666626 797.333313 0.599173 5.390103 -0.563416 27.624001
1.000000 291.777771 414.555542 462.444458 2944.777832 1440.888916 714.000000 0.728848 6.267279 -0.553320 43.170425
1.000000 153.777771 262.333344 263.666656 1349.777832 750.777771 376.666656 0.672351 5.424358 -0.481949 59.085598
1.000000 284.111115 346.777771 416.222229 1314.000000 1130.000000 645.222229 0.519752 4.744527 -0.530738 31.296871
1.000000 122.666664 146.666672 134.333328 1338.666626 459.666656 188.666672 0.817618 8.777404 -0.516220 22.239599
1.000000 246.666672 418.111115 323.888885 3213.333252 1326.333374 558.888916 0.816909 7.794200 -0.520195 32.070736
1.000000 202.000000 322.000000 326.000000 1562.000000 911.000000 545.000000 0.654661 5.460653 -0.477697 41.604118
1.000000 337.333344 465.333344 556.000000 1858.333374 1703.666626 996.333313 0.538118 4.293242 -0.570828 25.176779
1.000000 190.666672 271.333344 246.666672 2384.333252 859.333313 327.000000 0.812695 7.824721 -0.520404 33.471634
1.000000 204.000000 263.000000 259.000000 1801.000000 756.000000 352.000000 0.748544 7.520220 -0.483808 56.923443
1.000000 211.000000 297.000000 277.444458 2183.888916 965.555542 440.888885 0.774604 7.516596 -0.529677 26.024235
1.000000 205.333328 303.000000 285.000000 2287.666748 1095.333374 483.333344 0.778487 7.249114 -0.566127 41.115662
1.000000 299.111115 442.777771 412.333344 2783.444336 1517.444458 723.666687 0.744063 7.102360 -0.546555 3.041663
1.000000 271.666656 412.000000 398.000000 2247.666748 1379.666626 702.666687 0.699172 6.319160 -0.540192 4.376575
1.000000 184.222229 277.666656 234.222229 2103.111084 936.111084 398.000000 0.799603 7.825365 -0.542061 51.338844
1.000000 167.000000 245.000000 220.333328 1796.333374 833.000000 369.666656 0.781469 7.518512 -0.545175 40.575764
1.000000 193.666672 249.000000 264.000000 1654.000000 842.444458 397.555542 0.725031 6.926407 -0.543106 29.130955
1.000000 191.777771 309.222229 332.111115 1383.888916 1127.444458 668.555542 0.609904 4.773898 -0.568968 22.124426
1.000000 235.000000 358.000000 344.000000 2728.000000 1125.000000 477.000000 0.776042 6.997420 -0.517195 28.461721
1.000000 266.888885 383.111115 425.666656 1484.555542 1084.222168 723.111084 0.554171 4.584717 -0.477432 42.456711
1.000000 199.666672 278.111115 271.333344 1878.444458 917.888916 440.555542 0.747670 7.120228 -0.534748 36.298817
1.000000 277.333344 378.666656 402.000000 1451.000000 1097.666626 667.000000 0.565805 5.198066 -0.486853 34.659660
1.000000 193.333328 322.666656 292.666656 1785.666626 1195.666626 586.333313 0.718325 6.334582 -0.574995 18.701958
1.000000 221.333328 283.000000 265.666656 1702.333374 833.000000 409.000000 0.730096 7.827698 -0.492967 25.379795
1.000000 245.888885 334.000000 396.555542 1702.666626 1383.000000 726.555542 0.621905 5.163689 -0.610557 17.999125
1.000000 236.000000 263.000000 327.666656 979.333313 804.333313 470.000000 0.495680 4.871444 -0.506804 45.542465
1.000000 228.333328 328.333344 292.000000 3205.333252 987.000000 390.333344 0.832991 8.003285 -0.500754 46.644062
1.000000 193.888885 215.888885 209.000000 858.222229 628.333313 421.888885 0.608862 8.861821 -0.487710 47.369881
1.000000 264.000000 320.000000 476.000000 1013.000000 1155.000000 734.000000 0.360645 2.451929 -0.566102 13.462911
1.000000 288.333344 376.666656 346.666656 2340.333252 1333.666626 605.333313 0.741880 7.868953 -0.559560 13.241849
1.000000 264.666656 368.666656 328.000000 2460.000000 1136.333374 515.666687 0.764131 7.767358 -0.509481 29.275709
1.000000 240.666672 378.666656 360.333344 2481.000000 1436.000000 691.666687 0.746306 6.638816 -0.582593 45.141804
1.000000 159.000000 243.000000 207.000000 1314.333374 508.000000 222.000000 0.727843 7.239521 -0.353000 48.731892
1.000000 307.666656 415.222229 515.777771 2332.555664 1712.666626 962.555542 0.637880 5.148667 -0.609800 34.352226
1.000000 156.222229 247.444443 220.222229 2522.666748 667.444458 234.555557 0.838984 7.668212 -0.458814 54.362141
1.000000 219.666672 324.333344 290.666656 2205.333252 1150.000000 532.000000 0.765192 7.410811 -0.560025 13.467094
1.000000 187.000000 251.000000 233.000000 1323.000000 582.000000 275.000000 0.700514 7.353808 -0.397359 46.341881
1.000000 181.000000 269.000000 229.000000 1397.000000 647.000000 314.000000 0.718327 7.350759 -0.412664 47.758801
2.000000 1767.000000 1850.000000 1872.666626 1915.666626 1498.333374 1334.666626 0.011731 0.624684 0.106074 5.690966
2.000000 718.444458 898.888916 996.000000 2283.555664 1890.000000 1426.222168 0.392104 3.932655 -0.355353 2.661684
2.000000 778.444458 990.444458 1149.444458 2325.222168 2090.888916 1586.666626 0.338807 3.037649 -0.357316 3.498388
2.000000 2103.333252 2266.000000 2433.666748 2644.000000 2652.000000 2476.000000 0.041810 1.200515 -0.078077 2.180053
2.000000 824.555542 1003.666687 1103.111084 2272.666748 1904.333374 1408.444458 0.346078 3.783927 -0.309430 7.204056
2.000000 1351.222168 1566.666626 1778.000000 2202.222168 2844.222168 2656.222168 0.106909 1.292237 -0.289783 2.160144
2.000000 1339.000000 1513.000000 1698.333374 2082.000000 2548.666748 2426.000000 0.101481 1.438886 -0.254999 2.243802
2.000000 576.000000 717.000000 767.000000 2363.000000 1513.000000 1056.000000 0.509904 5.337714 -0.356951 6.871843
2.000000 690.666687 863.666687 916.333313 2406.333252 1659.666626 1222.333374 0.448434 4.866092 -0.315181 8.905943
2.000000 797.666687 939.333313 1047.333374 1930.666626 1526.000000 1186.000000 0.298146 3.478791 -0.239063 11.523801
2.000000 1163.888916 1463.111084 1801.888916 2395.000000 2650.777832 2326.555664 0.141376 1.080812 -0.288736 0.963849
2.000000 1072.333374 1436.000000 1745.333374 2317.333252 2756.000000 2413.666748 0.140758 0.971296 -0.314886 6.337141
2.000000 1066.333374 1249.666626 1420.666626 1689.666626 1798.333374 1662.333374 0.086997 0.980271 -0.180044 1.156188
2.000000 1314.555542 1522.111084 1725.333374 1839.555542 2449.888916 2455.555664 0.033839 0.268108 -0.232539 3.485764
2.000000 879.333313 1073.666626 1224.000000 2185.333252 2119.333252 1785.000000 0.281909 2.846376 -0.327118 1.700367
2.000000 1108.555542 1362.000000 1557.555542 1872.777832 2173.111084 2031.222168 0.092969 0.885771 -0.229091 4.075899
2.000000 792.555542 930.444458 1068.000000 1685.333374 1553.444458 1330.888916 0.222989 2.406394 -0.251495 1.481488
2.000000 990.333313 1220.333374 1708.333374 2305.666748 2657.000000 2126.333252 0.148337 0.930308 -0.368704 4.499455
2.000000 1054.111084 1375.333374 1675.777832 2527.777832 2362.000000 1864.222168 0.204041 1.547044 -0.266988 13.084110
2.000000 714.111084 977.333313 1096.666626 2587.777832 2236.777832 1712.000000 0.404517 3.423877 -0.391769 5.869071
2.000000 1114.555542 1234.666626 1421.777832 1764.444458 1773.777832 1726.111084 0.111058 1.478735 -0.183208 7.516267
2.000000 988.666687 1184.666626 1308.666626 1874.333374 1496.333374 1270.333374 0.186606 2.176950 -0.125795 6.899899
2.000000 803.777771 983.777771 1138.444458 2040.888916 1948.666626 1537.222168 0.283633 2.756719 -0.328733 4.114521
2.000000 877.000000 1147.000000 1378.000000 2467.000000 2561.000000 2044.000000 0.283225 2.250644 -0.381338 1.666667
2.000000 834.444458 1027.111084 1192.777832 2251.666748 2142.111084 1661.000000 0.307639 2.930184 -0.352054 1.265234
2.000000 686.444458 941.888916 1127.777832 2575.444336 2229.444336 1595.222168 0.391845 3.047308 -0.406253 6.505658
2.000000 645.000000 888.555542 958.000000 2935.000000 2078.333252 1267.777832 0.508002 4.557993 -0.401409 4.651243
2.000000 1071.333374 1425.444458 1791.444458 2654.111084 3305.777832 2667.888916 0.194660 1.342004 -0.398119 6.156552
2.000000 687.333313 920.666687 1097.000000 2675.000000 2377.333252 1695.000000 0.418432 3.370456 -0.441654 2.788758
2.000000 916.333313 1284.333374 1674.666626 2874.000000 3338.333252 2503.666748 0.264025 1.678138 -0.444729 3.466613
2.000000 881.000000 1196.333374 1481.000000 2707.777832 2398.888916 1843.333374 0.292945 2.105696 -0.334056 13.257512
2.000000 831.111084 996.888916 1116.000000 2205.888916 1949.777832 1551.666626 0.328129 3.579567 -0.323487 4.039175
2.000000 717.333313 877.000000 975.333313 2156.333252 1730.666626 1329.000000 0.376866 3.940861 -0.327542 3.498264
2.000000 1268.000000 1410.333374 1425.000000 2422.000000 2359.000000 2110.666748 0.259208 6.151759 -0.252308 3.559714
2.000000 864.666687 1036.000000 1186.333374 1946.000000 1861.666626 1566.000000 0.241974 2.544443 -0.284924 6.482117
2.000000 821.333313 1111.666626 1285.333374 2342.666748 2008.333374 1654.666626 0.291926 2.343029 -0.287568 2.999081
2.000000 817.666687 1139.222168 1667.000000 2466.000000 2767.888916 2285.777832 0.193600 1.046212 -0.416209 4.857079
2.000000 797.111084 1077.444458 1232.000000 2566.666748 2353.777832 1641.333374 0.351156 2.920388 -0.372258 4.767822
2.000000 1153.333374 1375.000000 1590.333374 2615.000000 2323.666748 1806.000000 0.243708 2.537740 -0.256687 2.797519
2.000000 1290.000000 1517.000000 1686.000000 2610.000000 2089.000000 1562.000000 0.215084 2.620394 -0.158625 7.500000
2.000000 1024.888916 1169.888916 1325.888916 1648.777832 1965.666626 1775.333374 0.108758 1.417479 -0.253092 1.384236
2.000000 762.333313 1055.000000 1329.000000 2411.333252 2101.333252 1714.333374 0.289225 1.977629 -0.331484 5.782383
2.000000 812.333313 1053.000000 1101.666626 2742.333252 1989.000000 1375.666626 0.426858 4.437349 -0.307375 1.156188
2.000000 918.666687 1151.333374 1270.000000 2690.666748 2131.333252 1458.333374 0.358810 3.645523 -0.298806 4.033112
2.000000 728.000000 954.666687 1241.333374 2467.333252 2547.333252 1857.333374 0.330763 2.369569 -0.455023 4.020038
2.000000 1123.666626 1462.000000 1828.333374 2577.333252 2997.333252 2562.000000 0.170268 1.211472 -0.344306 3.686841
2.000000 658.000000 804.000000 928.000000 2033.000000 1639.000000 1192.000000 0.373185 3.629553 -0.341793 4.166667
2.000000 763.777771 895.222229 1000.111084 1755.111084 1569.666626 1329.444458 0.273720 3.247126 -0.273523 8.890967
2.000000 864.000000 1062.333374 1254.666626 2382.333252 2256.666748 1684.000000 0.310613 2.857816 -0.360170 2.877401
2.000000 958.666687 1227.000000 1439.666626 2348.000000 2522.333252 2077.000000 0.239774 2.045502 -0.345520 4.484550
2.000000 967.666687 1300.000000 1665.000000 2541.666748 3021.000000 2517.333252 0.207604 1.376721 -0.397771 2.377951
2.000000 515.000000 764.000000 1023.666687 2495.000000 2336.333252 1551.333374 0.418174 2.676992 -0.506938 1.374930
2.000000 693.000000 864.000000 988.000000 2578.000000 1614.000000 1035.000000 0.445878 4.227536 -0.302663 10.307764
2.000000 564.000000 728.000000 816.333313 1978.000000 1495.333374 1071.333374 0.415592 3.857513 -0.344293 1.688265
2.000000 700.000000 950.777771 1120.444458 2595.333252 2307.888916 1542.000000 0.396754 3.153113 -0.416599 2.378049
2.000000 890.111084 1115.333374 1291.444458 2221.777832 2137.555664 1759.555542 0.265852 2.416586 -0.316147 9.806417
2.000000 941.333313 1195.333374 1466.666626 2116.000000 2402.666748 2143.333252 0.181244 1.405523 -0.335543 2.168857
2.000000 679.111084 859.888916 1029.777832 1522.666626 1642.000000 1340.111084 0.190737 1.565102 -0.309100 4.264803
2.000000 783.444458 970.111084 1117.777832 1923.444458 2296.111084 1878.444458 0.266204 2.539206 -0.407932 2.479504
2.000000 904.000000 1076.444458 1274.333374 1899.666626 2091.555664 1838.666626 0.197057 1.928759 -0.320439 3.669511
2.000000 594.000000 876.333313 988.000000 2926.666748 2270.000000 1425.000000 0.495212 3.866434 -0.442876 7.518012
2.000000 1567.555542 1643.666626 1704.333374 2399.555664 3372.222168 3146.111084 0.170199 0.847651 -0.344707 4.740428
2.000000 1005.333313 1233.666626 1420.000000 2528.666748 2144.000000 1637.333374 0.280771 2.779238 -0.268616 2.923725
2.000000 643.000000 770.000000 852.000000 1856.000000 1480.000000 1089.000000 0.370753 4.112692 -0.315556 4.166667
2.000000 839.777771 1004.000000 1121.111084 2232.888916 1822.333374 1385.222168 0.332130 3.694575 -0.290079 1.887080
2.000000 413.000000 509.000000 585.000000 1797.000000 1565.000000 952.000000 0.508816 4.841303 -0.509161 1.317616
2.000000 825.666687 1022.333313 1178.333374 2330.333252 1850.333374 1348.333374 0.328209 3.127574 -0.288124 4.767087
2.000000 1013.000000 1208.000000 1307.666626 2336.333252 1867.333374 1462.666626 0.282639 3.478807 -0.214574 6.852366
2.000000 1011.666687 1291.666626 1599.666626 2219.000000 2225.333252 1888.666626 0.162399 1.205806 -0.265612 16.268883
2.000000 723.666687 892.333313 981.111084 2162.888916 1698.111084 1264.000000 0.375456 3.942238 -0.311355 3.374463
2.000000 735.000000 967.333313 1110.000000 2429.666748 2127.666748 1530.000000 0.373290 3.247373 -0.375035 2.704748
2.000000 909.333313 1094.333374 1289.333374 2166.333252 1974.333374 1533.333374 0.253747 2.453853 -0.286768 1.224880
2.000000 841.333313 1052.888916 1217.888916 2395.555664 2025.777832 1531.222168 0.326723 3.026330 -0.316064 4.381189
2.000000 933.333313 1141.666626 1323.000000 2344.000000 2212.666748 1716.666626 0.278532 2.706525 -0.318760 3.464482
2.000000 741.444458 1043.555542 1181.333374 2885.555664 2301.333252 1567.222168 0.419417 3.378143 -0.375884 10.025336
2.000000 850.000000 1075.333374 1083.666626 3119.000000 2044.666626 1372.000000 0.484527 5.550518 -0.311330 3.206446
2.000000 3053.000000 2988.000000 3080.000000 2928.000000 4933.000000 5126.000000 -0.025300 0.805641 -0.245550 1.666667
2.000000 864.444458 1135.111084 1254.666626 2733.777832 2260.777832 1581.777832 0.371018 3.417973 -0.331741 24.596039
2.000000 937.222229 1166.666626 1345.555542 2309.111084 2064.555664 1611.666626 0.264344 2.495513 -0.278496 1.335516
2.000000 765.444458 956.888916 1083.666626 2306.111084 2096.777832 1524.555542 0.361246 3.515219 -0.372758 2.078015
2.000000 857.333313 1072.888916 1313.666626 2180.777832 2457.888916 2004.111084 0.247518 2.035854 -0.391688 3.877024
2.000000 890.666687 1260.000000 1753.333374 2474.000000 3424.333252 2831.000000 0.170478 0.914189 -0.461876 2.023718
2.000000 1103.666626 1335.666626 1487.666626 2425.000000 2506.666748 2061.000000 0.238941 2.649930 -0.304817 4.293698
2.000000 1219.666626 1229.333374 1289.000000 1429.666626 1375.666626 1406.000000 0.052278 -1.794009 -0.053795 7.998252
2.000000 1373.000000 1503.666626 1636.333374 1874.333374 2295.000000 2106.000000 0.067805 1.497271 -0.208318 1.001542
2.000000 731.777771 967.000000 989.888916 2529.000000 1847.444458 1315.111084 0.437536 4.566888 -0.312114 1.820282
2.000000 911.000000 1353.666626 1955.000000 3182.666748 3898.000000 3087.000000 0.240434 1.266488 -0.485524 9.810705
2.000000 723.000000 1040.000000 1222.333374 2591.666748 2680.333252 1903.000000 0.358933 2.629600 -0.440900 2.105872
2.000000 823.666687 1114.888916 1331.555542 2583.111084 2411.333252 1738.777832 0.319832 2.474569 -0.367402 1.599473
2.000000 756.666687 929.666687 1059.666626 2138.666748 1775.000000 1380.333374 0.337216 3.343146 -0.312519 1.863390
2.000000 734.111084 930.222229 1019.111084 2386.000000 2002.111084 1443.555542 0.401630 4.012446 -0.365642 1.024812
2.000000 605.000000 838.000000 892.000000 2763.000000 1992.000000 1337.000000 0.511902 4.611131 -0.407774 5.270463
2.000000 896.333313 1122.000000 1139.333374 2558.666748 1847.666626 1277.000000 0.384313 4.699534 -0.243287 11.225251
2.000000 796.666687 1075.333374 1309.000000 2772.333252 2597.666748 1938.000000 0.358803 2.729536 -0.414692 20.331396
2.000000 883.000000 1005.000000 1116.666626 2155.333252 1551.666626 1171.000000 0.318497 4.092198 -0.214041 10.787990
2.000000 841.111084 1211.777832 1435.666626 2761.666748 2724.000000 1924.111084 0.316365 2.257309 -0.384410 13.738779
2.000000 574.666687 795.666687 978.666687 2480.000000 2048.000000 1340.000000 0.433956 3.245689 -0.440413 2.300006
2.000000 688.333313 880.000000 959.666687 2359.333252 1912.333374 1332.000000 0.421223 4.164123 -0.369424 1.860503
2.000000 1275.333374 1533.000000 1782.333374 2235.000000 2555.111084 2304.444336 0.112588 1.097165 -0.249998 3.028537
2.000000 757.333313 1004.888916 1090.777832 2499.444336 1828.000000 1351.111084 0.391340 3.671162 -0.289334 12.999574
2.000000 732.777771 1040.111084 1138.111084 3044.555664 2312.777832 1556.888916 0.455284 3.816583 -0.379176 8.519733
2.000000 984.000000 1195.666626 1310.000000 2749.333252 2152.666748 1620.666626 0.354416 3.955711 -0.285972 23.590057
2.000000 846.333313 1129.000000 1218.000000 2676.333252 2250.333252 1678.000000 0.374300 3.505605 -0.331808 2.160604
2.000000 931.000000 1182.333374 1368.666626 2629.000000 2342.000000 1824.666626 0.315338 2.829120 -0.329780 24.479284
2.000000 702.000000 898.333313 996.333313 2578.222168 2014.000000 1322.888916 0.442681 4.223488 -0.384143 10.985800
2.000000 502.222229 683.777771 851.555542 1984.222168 2581.444336 1734.666626 0.399618 2.965692 -0.581149 2.623117
2.000000 1112.222168 1202.000000 1317.222168 1960.555542 2166.111084 1901.111084 0.196425 3.724695 -0.286378 4.931819
2.000000 875.333313 1075.000000 1268.333374 2328.666748 2256.666748 1699.333374 0.294755 2.723580 -0.354700 0.785674
2.000000 475.888885 758.333313 914.555542 2863.555664 2398.333252 1403.555542 0.515802 3.571626 -0.519522 14.055167
2.000000 1095.333374 1301.666626 1504.666626 2130.666748 2624.666748 2225.333252 0.172102 1.823651 -0.336967 8.688049
2.000000 961.333313 1332.666626 1687.000000 2686.000000 2952.666748 2247.666748 0.230545 1.514419 -0.380136 4.392053
2.000000 1095.000000 1219.333374 1427.666626 1706.000000 1956.333374 1721.333374 0.089762 1.113856 -0.232369 6.818343
2.000000 666.666687 913.666687 946.333313 2659.000000 1940.333374 1337.000000 0.475077 4.526172 -0.359562 1.520038
2.000000 1388.000000 1648.000000 1750.000000 2537.000000 2140.000000 1887.000000 0.183578 2.590682 -0.129884 10.606602
2.000000 808.777771 1054.222168 1403.444458 2350.555664 2356.222168 1889.777832 0.251888 1.699281 -0.382030 3.408096
2.000000 806.666687 997.333313 1186.333374 2492.666748 2036.333374 1476.333374 0.354892 3.221697 -0.342617 12.575529
2.000000 1000.666687 1219.333374 1382.333374 2149.000000 2325.000000 2128.666748 0.218218 2.286670 -0.312013 1.374930
2.000000 1147.666626 1616.000000 2074.333252 2584.000000 3150.666748 2699.333252 0.109408 0.600648 -0.321939 4.845355
2.000000 634.000000 886.000000 1205.000000 2335.000000 2887.000000 1871.000000 0.319209 2.006475 -0.530347 9.501462
2.000000 469.000000 685.666687 788.000000 2885.333252 2034.333374 1224.333374 0.571669 4.532719 -0.493907 9.095880
2.000000 972.666687 1138.333374 1252.000000 1870.666626 1965.000000 1651.333374 0.195576 2.520949 -0.264661 21.196342
2.000000 1142.666626 1299.333374 1448.333374 1714.666626 2471.666748 2227.666748 0.084079 1.202997 -0.304851 5.804256
2.000000 799.333313 1015.666687 1142.000000 2267.333252 2156.333252 1736.666626 0.330208 3.152500 -0.359646 1.619709
2.000000 736.333313 886.000000 993.333313 2164.333252 1976.000000 1522.333374 0.370877 3.952912 -0.380992 4.087510
2.000000 707.000000 917.555542 1075.000000 2241.333252 2533.666748 1966.222168 0.355054 2.956374 -0.473094 3.149264
2.000000 1193.000000 1481.000000 1664.000000 2770.000000 2655.000000 2216.000000 0.249436 2.509385 -0.283849 4.859127
2.000000 1070.000000 1224.666626 1400.000000 1601.000000 2453.666748 2649.666748 0.066965 0.801697 -0.333014 3.504381
2.000000 915.333313 1097.666626 1271.666626 1975.666626 1892.000000 1575.333374 0.217352 2.201247 -0.266246 21.826408
2.000000 843.555542 1143.777832 1385.777832 2908.111084 2444.888916 1723.222168 0.354700 2.698810 -0.362455 1.123211
